"movie","chapter","character","dialog"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Dolores Umbridge","Runcorn."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","Accio locket."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Wizard","All right, all right.  Let's calm down, shall we?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Wizard","It probably just snuck up here from Experimental Charms.  I think none of us will soon forget last month's Poisonous Duck..."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Wizard","R-Runcorn."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","M-morning."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","Ron, it's me."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Harry!  Blimey, I forgot what you looked like.  Where's Hermione?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","She went down to the courtrooms with Umbridge --"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Arthur Weasley","I understand, Wakinda, but I can't be a party to that."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Arthur Weasley","Hello, Reg.  Isn't Mary in for questioning today?  Try to have faith.  If there's anything Molly and I can do for you --"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Wakanda","Let me guess.  It's raining in Yaxley's office again?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Arthur Weasley","Tell him to try an umbrella."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","Arthur!  You know you're being tracked, don't you?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Arthur Weasley","Is that a threat, Runcorn?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","No, Arthur.  It's a fact.  They're watching you."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","I'll tell you later.  Let's find Hermione."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Bloody cold down here."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Man","I'm half-blood, I tell you!  My father was a wizard!  Look him up! William Alderton!  He worked here for thirty years..."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","What is it?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","It's here..."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Mary Cattermole","Reg..."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Dolores Umbridge","Mary Elizabeth Cattermole?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Mary Cattermole","Yes."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Dolores Umbridge","Mother to Maisie, Ellie and Alfred?  Wife to Reginald?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Mary Cattermole","Yes."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Dolores Umbridge","A wand was taken from you upon your arrival at the Ministry today, Mrs. Cattermole.  Is this that wand?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Dolores Umbridge","Would you please tell the court from which witch or wizard you took this wand."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Mary Cattermole","But I didn't take it.  I got it in Diagon Alley, at Ollivander's, when I was eleven.  It chose me."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Dolores Umbridge","No, no, I don't think so, Mrs. Cattermole.  Wands only choose witches.  And you are not a witch."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Mary Cattermole","But I am!  Tell them, Reg!  Tell them what I am!"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Dolores Umbridge","What the devil are you doing, Albert?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","You're lying.  And one mustn't tell lies, Dolores... Stupefy!"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","Expecto PATRONUM!"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","Relashio!"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Mary Cattermole","You?  It's you! Reg, it's Harry Potter!"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","'Tis, isn't it?  This'll be one to tell the kids."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Wizard","Harry Potter...?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","Harry... they've seen you.  We've got to get out of here."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Mary.  Go home.  Get the kids. I'll... I'll meet you there.  We have to get out the country, understand?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Mary!  Do as I say!"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","I'm sorry.  It's just --"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Long story.  Nice meeting you."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Piss off."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Corban Yaxley","Seal the exits!  Now!"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Harry, quickly, in my bag, there's a small bottle labeled 'Essence of Dittany.'"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Quickly!"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","Accio Dittany."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Unstopper it."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","Hermione.  His arm --"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Just do it!"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","What happened?  I thought we were going back to Grimmauld Place."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","We were.  We were there.  But Yaxley had hold of me.  I knew we couldn't stay once he'd seen, so when he let go I brought us here. Ron got Splinched.  I'm... sorry."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","Don't be stupid."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","It's all I feel safe doing."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Salvio Hexia... Protego Totalum..."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","What're you doing?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Protective enchantments.  I don't fancy another visit like we had on Shaftesbury Avenue, do you? Especially with Ron like this. You can get going on the tent..."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","Tent?  Where am I supposed to find --"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Repello Muggletum... Muffliato..."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","How're the mushrooms?  Seem to be the only edible things growing round here."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","They're great."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Make sure to leave some for Ron."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","No problem."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","How bad is he?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","He'll be alright in a few days. Hopefully.  If we could take him to Hogwarts, to Madam Pomfrey --"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","So where do we go next?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","Dumbledore had a theory.  He felt that the Horcruxes would not be made out of random objects.  And he felt they wouldn't be hidden randomly either.  We know of three so far.  The ring, which according to Dumbledore belonged to Tom Riddle's grandfather.  The diary, which belonged to Tom himself. And this, which -- again, according to Dumbledore -- belonged to his mother."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","It scares me a bit, that, thinking it's a piece of Vol--"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Ron Weasley","No, don't!  Don't say it!"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Ron Weasley","It's taboo -- You-Know-Who's name. That's how they track people now. It's how they found us in the cafe that night."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","How d'you know?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Ron Weasley","I overheard a bloke from the Enforcement office talking about it at the Ministry.  Blimey, what's that smell?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Dinner?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Ron Weasley","Not bloody likely.  Smells like something Ginny would cook."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Tea?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Ron Weasley","Is that it?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","I know.  I felt it too. It's... it's like it's ticking or something, like it has a tiny metal heart, like it's --"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Ron Weasley","... alive."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","I hate it.  It's like he's here with us."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","That's why we're going to kill it."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","Dissendium!"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Incendio!"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","Expulso!"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Confringo!"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Ron Weasley","It's angry."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","What're you doing?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","We have to keep it safe until we can figure out how to destroy it."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","I can put it in my bag --"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","No."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Ron Weasley","Seems strange, mate.  Dumbledore sends you off to find a load of Horcruxes, but doesn't bother to tell you how to destroy them. Doesn't that bother you?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Voldemort","You wouldn't be lying to me, would you, Gregorovitch?  Because, I must tell you... that will only make it worse for you..."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Voldemort","Who was he?  The thief?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Mykew Gregorovitch","Just a boy!  Not of the village. It was he who took it.  I never saw it again.  I swear on my life."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Voldemort","I believe you..."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","I thought it had stopped."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","You can't let him in, Harry. Dumbledore himself said it.  You have to close your mind.  It's too dangerous --"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","It's not a candle I can blow out, Hermione.  It always burns, even if it's just a flicker.  Can you understand that?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Tell me. What you saw."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","He's found him.  Vol--"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","You-Know-Who.  He's found Gregorovitch --"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","The wandmaker?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","Yes.  How'd you know?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Viktor got his wand from Gregorovitch.  Most Durmstrang students did at one time.  What's he got to do with You-Know-Who?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","You-Know-Who wants something Gregorovitch once had -- dunno what.  But he's desperate to have it.  It's as if his life depends on it."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Don't -- It... comforts him."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","Well it sets my teeth on edge. What's he expecting to hear?  Good news?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","I think he just hopes he doesn't hear bad news.  It gets him through the day."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","And what gets you through the day?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","We've all made sacrifices, Harry."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","How long before he can travel?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","I don't know.  It takes time.  I'm doing all I can."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","You're not doing enough."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Take it off."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Take it off.  Now."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","Better?"
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Harry Potter","Loads."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","It's cold.  Even though it's been lying against your skin for days."
"Harry Potter and the Deathly Hallows Part 1","Forest Fugitives","Hermione Granger","We'll take turns.  Okay?"
"Harry Potter and the Deathly Hallows Part 1","Getting Too Close","Scabior","What's that?  That... smell?"
"Harry Potter and the Deathly Hallows Part 1","Getting Too Close","Harry Potter","Snatchers."
"Harry Potter and the Deathly Hallows Part 1","Getting Too Close","Harry Potter","Good to know your enchantments work."
"Harry Potter and the Deathly Hallows Part 1","Getting Too Close","Hermione Granger","He could smell it.  My perfume."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","We have to leave.  We're not safe here."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","I told you.  Ron's not strong enough to Apparate."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","Then we'll go by foot."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","I'm hungry."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","We're all hungry."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Leave it."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Mum can make food appear out of thin air."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","No one can conjure food out of thin air.  Food is the first of the five Principal Exceptions to Gamp's Law.  The other four are --"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Oh, speak English, can't you?"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","I said leave it."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","It'll be dark soon.  We need to find a place to sleep."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Good plan."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Yeah.  Brilliant.  Only, correct me if I'm wrong... wasn't that yesterday's plan?  And the day before that?  And the day before that?  Walk.  Sleep.  Walk. Sleep."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","My turn."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","He doesn't know what he's doing, does he?"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","None of us do."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Wizards were here."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","I don't like this place."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","I want to go."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","I'll tell you in a minute."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","Maybe you could tell me now."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Alright.  The Sword of Gryffindor? It's Goblin made."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","Brilliant."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","You don't understand.  Dirt and rust have no effect on the blade. It only takes in that which makes it stronger."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","O-kay."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Harry.  You already destroyed one Horcrux, right?  Tom Riddle's diary -- in the Chamber of Secrets."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","With a basilisk fang.  If you tell me you've got one of those in that bloody beaded bag of yours --"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Don't you see!  In the Chamber of Secrets, you stabbed the basilisk with the Sword of Gryffindor."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Its blade is impregnated with basilisk venom."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","It only takes in that which makes it stronger..."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Exactly!  Which means..."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","... it can destroy Horcruxes."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Which is why Dumbledore left it to you in his will."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","You're brilliant, Hermione. Truly."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Actually, I'm highly logical, which allows me to look past the extraneous detail and perceive clearly that which others overlook."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","There's only one problem..."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","The sword was stolen."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Yeah, I'm still here.  But you two carry on.  Don't let me spoil your fun."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","What's the problem?"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Problem?  There's no problem.  Not according to you, anyway."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","Look, don't be shy.  If you've got something to say, spit it out."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","All right, I'll spit it out. Don't expect me to skip up and down because now there's some other damn thing we've got to find."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Ron..."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","I thought you knew what you signed up for."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Yeah, I thought I did too."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","I don't understand.  What part of this isn't living up to your expectations?  Did you think we'd be staying in five-star hotels? Finding a Horcrux every other day? Did you think you'd be back to Mummy by Christmas?"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","No, I just reckoned after all this time, we'd have actually achieved something.  I reckoned you knew what you were doing.  I reckoned Dumbledore had told you something worthwhile! I reckoned you had a plan!"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","I've told you everything Dumbledore told me! And in case you haven't noticed, we've found a Horcrux!"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Yeah, and we're about as near getting rid of it as we are to finding the rest of them, aren't we!"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Take it off, Ron.  Please take it off.  You wouldn't be talking like this if you hadn't been wearing it all day --"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","Yeah, he would.  D'you think I haven't noticed the two of you whispering behind my back?  D'you think I haven't guessed what you were thinking?"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Harry, we weren't --"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Don't lie!  You said it, too, you said you were disappointed --"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","I didn't!  Not like that!  Harry -- I didn't!"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Do you know why I listen to that radio, every night?  Do you!  To make sure I don't hear Ginny's name or Fred or George or Mum or --"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","You think I don't listen!  You think I don't know what it's like --"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Stop!  Stop!"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Harry Potter","Go then.  But leave that."
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","And you?"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","Me?"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Are you staying?  Or coming?"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Ron Weasley","Fine.  I get it.  I saw you two the other night.  Yeah, that's right.  Didn't know I knew, did you?"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","What?  Ron, no -- please --"
"Harry Potter and the Deathly Hallows Part 1","Broken Ranks","Hermione Granger","He's gone."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Harry Potter","Salvio Hexia... Protego Totalum..."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Hermione Granger","It's a Muggle station."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Harry Potter","You were right.  It's like you said.  Snitches have flesh memories.  But I didn't catch my first Snitch with my hand.  I almost swallowed it."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Hermione Granger","'I open at the close?'"
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Harry Potter","What do you reckon it means?"
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Hermione Granger","I don't know.  But look, I've found something as well..."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Hermione Granger","I thought it was a picture of an eye, but now I don't think it is. It isn't a rune and it's not in Spellman's Syllabary either.  And it's been inked in -- somebody drew it -- it isn't part of the book."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Harry Potter","Luna's dad was wearing that, at Ron- At Bill and Fleur's wedding."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Hermione Granger","What d'you mean -- wearing it?"
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Harry Potter","Around his neck.  Like an amulet. I didn't think much of it at the time.  You know Luna -- she's always got some mad thing or the other she's carrying around.  I just figured it ran in the family."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Hermione Granger","Why would someone have drawn it in a children's book?"
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Harry Potter","Hermione, I've been thinking.  I -- I want to go to Godric's Hollow. It's where I was born, it's where my parents died --"
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Hermione Granger","And it's exactly where You-Know- Who will expect you to go. Because it means something to you."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Harry Potter","But it means something to him too, Hermione.  You-Know-Who nearly died there.  Wouldn't that be just the kind of place he'd hide a Horcrux?"
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Hermione Granger","It's dangerous, Harry.  But I have to admit, recently even I've been thinking we might have to go.  I think it's possible something else is hidden there. The sword.  If Dumbledore didn't want it falling into the Ministry's hands, but wanted you to find it, what better place to hide it than the birthplace of the founder of Gryffindor himself?"
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Harry Potter","Godric's Hollow is the birthplace of Godric Gryffindor -- I mean, 'course it is.  Obvious, isn't it?"
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Hermione Granger","Harry, did you ever even open A History of Magic?"
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Harry Potter","Tossed it at Neville once when he was snoring -- might've popped open."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Harry Potter","Hermione..."
"Harry Potter and the Deathly Hallows Part 1","Clues Revealed","Hermione Granger","Don't ever let me give you a haircut again."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","I still think we should've used Polyjuice Potion."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Harry Potter","No.  This is where I was born. I'm not returning as someone else."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Harry, I think it's Christmas Eve! Listen..."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Harry Potter","Do you think they'd be in there? My mum and dad?"
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Yeah. I think they would."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Harry."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Harry Potter","Is it -- ?"
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","No.  But look."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Did you know he had a sister?"
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Harry Potter","No."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Lumos."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Ignotus... Hey, Har --"
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Harry Potter","Happy Christmas, Hermione."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Happy Christmas, Harry."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Harry..."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Harry Potter","Yeah."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Someone's watching us.  By the gate."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Harry Potter","C'mon."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","I don't think this is a good idea."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Harry Potter","We look like ordinary Muggles."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Muggles who've just been laying flowers on your parents' grave."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Harry Potter","Relax.  This is right.  I know it."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Hermione Granger","Omigod.  Harry..."
"Harry Potter and the Deathly Hallows Part 1","Godric's Hollow","Harry Potter","This is where they died, Hermione. This is where he murdered them."
"Harry Potter and the Deathly Hallows Part 1","Bathilda's Secret","Harry Potter","You're Bathilda, aren't you?"
"Harry Potter and the Deathly Hallows Part 1","Bathilda's Secret","Hermione Granger","Harry, I'm not sure about this."
"Harry Potter and the Deathly Hallows Part 1","Bathilda's Secret","Harry Potter","Hermione, she knew Dumbledore. She might have the sword. Besides, she's barely knee-high to a house-elf.  I think we can overpower her if it turns ugly."
"Harry Potter and the Deathly Hallows Part 1","Bathilda's Secret","Hermione Granger","There's something odd about her. And what's that smell?"
"Harry Potter and the Deathly Hallows Part 1","Bathilda's Secret","Harry Potter","She's gaga, remember?"
