"movie","chapter","character","dialog"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Minerva McGonagall","Now, I don't care what Malfoy said. Your performance out there was shameful. Fifty points from Gryffindor, and I'm giving you both a week's worth of detentions."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dolores Umbridge","I hardly think that's an adequate punishment for this."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dolores Umbridge","Educational Decree Twenty-Five. It gives me, as High Inquisitor, the power to give punishments and privileges, and to alter those given out to students by other members of the staff."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dolores Umbridge","So, I think a life-long ban from playing quidditch should do the trick for both of these. Oh, and this one's twin as well. He was going to attack Malfoy as well."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","Ban us...for life."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dolores Umbridge","Yes, indeed, Mr. Potter."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dolores Umbridge","Ah, I'll take your brooms as well."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dolores Umbridge","Well, have a wonderful day."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","You've--!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Minerva McGonagall","My hands are tied, Potter."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Angelina Johnson","I can't believe it...three players banned for life in one day..."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Ron Weasley","I'm going to resign."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","You can't!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Ron Weasley","I'm horrible! I should never have joined."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","If you quit, we'll be out four players!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Ron Weasley","This is the worst day of my life."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Hermione Granger","I know something that could cheer you up."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Hermione Granger","Hagrid's back!"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","Hagrid, what happened to you?"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Rubeus Hagrid","I've fine, I tell yeh!"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Ron Weasley","Come off it, Hagrid! We're not blind!"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Rubeus Hagrid","Can' answer tha', I'm afraid. Top secret, that is. Business of the Order."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","We know you were looking for giants, Hagrid. Dumbledore said so last year."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Rubeus Hagrid","Oh. Well, yeah, I was, then. Went with Madame Maxime. Took us a month to get to their camp."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Ron Weasley","A month?"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Rubeus Hagrid","O' course! Can' do magic, not with the Ministry followin' us all the way. Plus, giants aren't fond o' wizards. Don' trust 'em."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","So what did you do when you found them?"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Ron Weasley","So...no giants are coming?"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Rubeus Hagrid","Well, not righ' away. We brought our message, an' I expec' a fair few'll remember it afore teh end comes."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","Glad to see all of you could find this place all right."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Neville Longbottom","Hey, Harry, what is all this stuff?"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","Loads of Defense Against the Dark Arts equipment. Hopefully we'll be able to get to all of it before the end of term."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Zacharias Smith","Oh please. Professor Lockhart taught us that in second year."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Ron Weasley","Lockhart didn't teach as much as prune himself."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","Besides, it works. I used it against You-Know-Who last June. It saved my life."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","Right. Well, let's split into pairs and give it a go."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Neville Longbottom","Expelliarmus!"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","Well done, Neville!"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","Look here, you lot! Neville's really got the hang of this one."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Neville Longbottom","Expelliarmus!"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Neville Longbottom","I did it! I did it!"
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","Never forget this spell, Neville. It could save your live some day."
"Harry Potter and the Order of the Phoenix","Hagrid's Tale","Harry Potter","Okay, everyone. We've done a lot today, and I've seen some great improvement. That's it for now. We'll meet back here, same time next week!"
"Harry Potter and the Order of the Phoenix","Occlumency","Neville Longbottom","What's wrong with him?"
"Harry Potter and the Order of the Phoenix","Occlumency","Ron Weasley","Get McGonagall! Go!"
"Harry Potter and the Order of the Phoenix","Occlumency","Ron Weasley","Harry! HARRY!"
"Harry Potter and the Order of the Phoenix","Occlumency","Minerva McGonagall","Potter!"
"Harry Potter and the Order of the Phoenix","Occlumency","Minerva McGonagall","Wake up, Potter. Wake up. Please..."
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","Mr. Weasley's been attacked!"
"Harry Potter and the Order of the Phoenix","Occlumency","Minerva McGonagall","You dreamed this, Potter?"
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","No, I saw it happen! I...I was there..."
"Harry Potter and the Order of the Phoenix","Occlumency","Minerva McGonagall","You're sure this happened, Potter?"
"Harry Potter and the Order of the Phoenix","Occlumency","Minerva McGonagall","We're going to see the Headmaster, Potter."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","Professor McGonagall, and...ah..."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","What can I do for you?"
"Harry Potter and the Order of the Phoenix","Occlumency","Minerva McGonagall","Well, Potter has had some kind of nightmare..."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","How did you see this? How were you positioned when you saw it?"
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","Oh. Uh...I was the snake. I saw it from the snake's perspective."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","Is Arthur seriously injured?"
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","Yes!"
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","You were listening?"
"Harry Potter and the Order of the Phoenix","Occlumency","Everard","Naturally."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","Raise the alarm. We must make sure Arthur is found by the right people."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","Many of our previous headmasters and mistresses have portraits in other institutions, allowing them to move between them."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","Fawkes, we will need a warning."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","Naturally, naturally."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","What news?"
"Harry Potter and the Order of the Phoenix","Occlumency","Everard","I shouted until someone came. They carried him up seconds ago. He doesn't look good. Covered in blood..."
"Harry Potter and the Order of the Phoenix","Occlumency","Dilys Derwent","Dumbledore, I've just seen them arrive at St. Mungos. Apperated there moments ago. He looks really bad."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","Good."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","Minerva, the rest of the Weasleys will need to be awoken."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","Phineas."
"Harry Potter and the Order of the Phoenix","Occlumency","Albus Dumbledore","Phineas, I need you to visit your other portrait. Tell Sirius what happened and that we are coming to stay for a while."
"Harry Potter and the Order of the Phoenix","Occlumency","Phineas","It's late, Dumbledore..."
"Harry Potter and the Order of the Phoenix","Occlumency","Phineas","I'm going, I'm going..."
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","Sit, Potter."
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","As you are well aware, I will be teaching you Occlumency. The headmaster feels you should learn this form of magic to defend yourself against the Dark Lord, who is skilled at Legilimency."
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","What's that, Professor?"
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","Legilimency is the ability to extract thoughts and feelings from others."
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","Voldemort can read minds?"
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","As usual, you have all the subtlety of a stone wall, Potter."
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","The mind is not a book, of which any page can be examined. The mind is complex and multi-layered."
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","So he could read our minds right now?"
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","But hasn't it helped so far? I mean, it saved Mr. Weasley's life, didn't it?"
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","Yes, it did, but at the expense of our advantage. The connection between you was so powerful during your vision of the snake that the Dark Lord became aware of it. The Headmaster fears that he may try to use this to his advantage, to manipulate you through false visions."
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","Wand out, Potter."
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","You may use any spell you can think of to try and repel me."
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","What are you going to do?"
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","I am going to break into your mind."
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","No!"
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","Well, you stopped me eventually. Ideally, you should repel me with your mind."
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","Clear your mind, Potter. Abandon"
"Harry Potter and the Order of the Phoenix","Occlumency","Arthur Weasley","Come on, Harry!"
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","I've been there before..."
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","What was that?"
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","I've just realized..."
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","Realized what, Potter?"
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","What's in the Department of Mysteries, sir?"
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","What did you say?"
"Harry Potter and the Order of the Phoenix","Occlumency","Harry Potter","That corridor, I've been dreaming about it for months...it leads to the Department of Mysteries, I'm sure of it."
"Harry Potter and the Order of the Phoenix","Occlumency","Severus Snape","There are many things in the Department of Mysteries, Potter, none of which concern you."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","I can do whatever I wish!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Sybill Trelawney","This is my home!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","Not anymore."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","Now remove yourself from this castle!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","I have the authority, Headmaster!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Oh, I agree with you, Professor Umbridge. You do have the power to dismiss my teachers. However..."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","-..-You cannot send them from this"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","And what of her quarters when I appoint a new teacher."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Happily, that will not be necessary. I have found a successor"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","...the Ministry can only appoint new teachers if I cannot find one. I think you will find him suitable enough."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","This is Firenze."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Ron Weasley","So you're saying this weapon You- Know-Who's after is in the Department of Mysteries?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Harry Potter","It's got to be."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Hermione Granger","That's got to be what Surgis Podmore was doing in the Ministry when he was arrested."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Harry Potter","Probably. Mr. Weasley was probably there when he was attacked, too. That must be what the Order's guarding!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Ron Weasley","But why the Department of Mysteries?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Hermione Granger","It makes perfect sense, Ron. It's got to be something the Ministry's been developing. Something top secret."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Hermione Granger","Look at this. There's been a mass escape from Azkaban."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Ron Weasley","Bloody hell!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Harry Potter","They're all Death Eaters!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Hermione Granger","Yes."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Harry Potter","Voldemort."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","Since I had received information some time ago that Potter and a number of other students had met in the Hog's Head to start an illegal group--"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","I'm not sure that's true, Professor."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","I'm sorry?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","In point of fact, when young Potter met those students it was not illegal."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","But two days later, Educational Decree Twenty-Four was introduced."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Again, quite correct. However, I wonder if you have any evidence that proves this group has been meeting since then?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","I have a witness right here!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Correct again. I must confess that I was, however, under the impression that this young girl only told you a meeting was going on tonight."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","Let's ask her, shall we?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","You can shake your head for an"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","What do you mean by shaking your head, girl?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","But what about Potter? He was the"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","Why are you shaking your head, girl?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Again, I cannot have you manhandling my students, Professor Umbridge."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","My apologies, Headmaster. I forgot myself."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Cornelius Fudge","Well, what about the meeting tonight?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Cornelius Fudge","So, Dumbledore, you've been behind this whole thing."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Well, Minister. You've caught me."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Cornelius Fudge","This has all been your doing! You've been recruiting students for your army!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Quite correct, Cornelius."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Cornelius Fudge","I knew it! I KNEW it! You've been plotting against me all this time!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Cornelius Fudge","This is too good to be true!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Harry Potter","Professor, no!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Quiet, Harry!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Cornelius Fudge","Yes, shut up, Potter. So, you'll be coming with us to the Ministry--"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Ah, yes. I was wondering when we'd hit that little snag."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Cornelius Fudge","I see no snag, Dumbledore."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","But I do. You seem to be laboring under the delusion that I would 'come quietly.'"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Cornelius Fudge","Resisting arrest, now are you, Dumbledore?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Cornelius Fudge","You would really take on two Aurors, Dolores, and myself, Dumbledore?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Naturally. All of you did rather well on your spellwork at this school, but if you attempt to take me in by force, I'm afraid I shall have to hurt you."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Are you all right?"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Minerva McGonagall","Yes, we're fine."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","I'm not going into hiding. Fudge will soon regret removing me from Hogwarts."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Harry Potter","I'm so sorry, Professor!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","It's fine. Now listen to me, Harry. Keep studying Occlumency! Do everything Professor Snape tells you."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Close your mind! You will understand, in time. Fudge is stirring."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Albus Dumbledore","Lay back down. They must not think we have had time to talk."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Cornelius Fudge","Find him!"
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","""By Order of the Ministry of Magic: Dolores Jane Umbridge will replace Albus Dumbledore as Head of Hogwarts School of Witchcraft and Wizardry."""
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","My first act as your new Headmistress is to form an Inquisitional Squad, lead by Draco Malfoy. They will report directly to me about the goings on in the halls of this school."
"Harry Potter and the Order of the Phoenix","Unquiet Escape","Dolores Umbridge","Furthermore, our good caretaker, Mr. Filch has requested we reinstate the 'old punishments.' I have decided that there is no reason we shouldn't."
"Harry Potter and the Order of the Phoenix","Grawp","Harry Potter","Are you sure you can't? Hagrid said it was important."
"Harry Potter and the Order of the Phoenix","Grawp","Ron Weasley","No way. Quidditch practice. If I don't show up, Angelina'll go mad."
"Harry Potter and the Order of the Phoenix","Grawp","Hermione Granger","Hagrid...we've been walking for a good hour."
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Its jus' up ahead, here."
"Harry Potter and the Order of the Phoenix","Grawp","Harry Potter","Could you tell us what it is, Hagrid, please?"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","All righ'. Well, I'm showin' yeh this, because tha' Umbridge woman put me on probation. I can' last much longer afore I get sacked like Trelawney."
"Harry Potter and the Order of the Phoenix","Grawp","Hermione Granger","We won't let her!"
"Harry Potter and the Order of the Phoenix","Grawp","Hermione Granger","Of course we'll help."
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Knew yeh'd say yes!"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Okay, real quiet like from here on."
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","There we are!"
"Harry Potter and the Order of the Phoenix","Grawp","Hermione Granger","Hagrid, I thought none of them wanted to come!"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","None o' them did, Hermione! I didn' have much ruddy choice inna matter! I couldn' leave 'im!"
"Harry Potter and the Order of the Phoenix","Grawp","Hermione Granger","Oh, why, Hagrid? Why?"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","He's me brother!"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Well, half-brother anyway. Me mum had 'im afore she died."
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Here. I'll introduce yeh to Grawp!"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Yeh all righ', Grawp?"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Look wha' I brough' yeh, Grawpy! Two new friends an' all. We 'ave Harry Potter here, see? An' over here is Hermy."
"Harry Potter and the Order of the Phoenix","Grawp","Grawp","Hermy!"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Bad Grawpy! Bad boy!"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","We don' attack our friends, Grawpy!"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","See, he don' know any better."
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Anyway, all yeh need teh do is go an' talk to 'im. Give 'ima bit o' company."
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Oh blimey..."
"Harry Potter and the Order of the Phoenix","Grawp","Bane","I thought we told you that you were no longer welcome in this place, Hagrid. You or that beast you brought from afar."
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","S'not up to you who comes and goes in this forest."
"Harry Potter and the Order of the Phoenix","Grawp","Bane","You stopped us from invoking our punishments on Firenze for becoming the servant of the humans at"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Stopped yeh from committin' murder, yeh mean!"
"Harry Potter and the Order of the Phoenix","Grawp","Rubeus Hagrid","Well, you'll tolerate 'im as long as he's here!"
"Harry Potter and the Order of the Phoenix","Grawp","Bane","We allow you to pass this time, Hagrid, because you have young with you. But the next time you enter this forest, your life is forfeit."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","Have you been practicing, Potter?"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Harry Potter","Yeah."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","Well, we shall see, won't we?"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Sirius Black","Put that away, James."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Sirius Black","I'm bored. Wish it was full moon."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Remus Lupin","Easy for you to say."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","This should cheer you up, Sirius. Look. Sirius grins."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","All right, there, Snivellus?"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Sirius Black","Expelliarmus!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","Impedimenta!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","You just wait..."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","And now, the moment you've all been waiting for--"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Lily Potter","Leave him alone, James Potter!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","Another charity case, Lily?"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Lily Potter","What has he done to you?"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","Nothing. It's more the fact that he exists, you see..."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","Semper-——"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","Levicorpus!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Lily Potter","Leave him alone, Potter!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","I will if you go out with me."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Lily Potter","I wouldn't go out with you if it were a choice between you and the giant squid! Now let him down."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Sirius Black","Locomotor mortis!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Lily Potter","I said, leave him alone!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","Don't make me hex you, Lily."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Lily Potter","Then let him go!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","Fine!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","You're lucky Lily was here, Snivellus!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","I don't need help from a mud-blood like her!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","Apologize to her! Now!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Lily Potter","Don't make him apologize. Honestly, you're as bad as he is!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","I would never call you that."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Lily Potter","You make me sick, Potter."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","James Potter","Lily! Hey Lily!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","Having fun, Potter?"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","Been enjoying yourself?"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Harry Potter","No!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","Amusing man, your father..."
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Harry Potter","I--sorry!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","You will repeat what you saw to no"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Harry Potter","No, of course not!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","You had better not, Potter, or you will experience a pain so horrible you will wish you had never been born!"
"Harry Potter and the Order of the Phoenix","Snape's Worst Memory","Severus Snape","Now get out of my sight! Do not set foot in this office ever again!"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Voldemort","Can you reach it? Can you take it for me, Black?"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Sirius Black","I would rather die!"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Voldemort","Oh, you will die. Eventually. But there are hours, even days of pain awaiting you before then."
"Harry Potter and the Order of the Phoenix","Out of the Fire","Voldemort","I'm going to enjoy this, Black. I have you, and soon I shall have the weapon. And then not even your pathetic Order can stand in my way! Voldemort laughs, a horrible spine-chilling laugh."
"Harry Potter and the Order of the Phoenix","Out of the Fire","Griselda Marchbanks","Are you all right, Potter?"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Griselda Marchbanks","Pressure of exams. It happens. Take a breath, and maybe you'll be ready to go back in. Time is nearly up, but--—"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Harry Potter","No--no, I've done all I can."
"Harry Potter and the Order of the Phoenix","Out of the Fire","Ron Weasley","You all right?"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Harry Potter","Voldemort! He's got Sirius! In the Department of Mysteries!"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Hermione Granger","How do you know?"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Harry Potter","I just saw it."
"Harry Potter and the Order of the Phoenix","Out of the Fire","Harry Potter","How're we going to get there?"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Ron Weasley","To the Department of Mysteries?"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Harry Potter","We've got to do something!"
"Harry Potter and the Order of the Phoenix","Out of the Fire","Hermione Granger","How'd Voldemort get into the Ministry of Magic without being seen? I mean, he and Sirius are the two most wanted wizards in the world..."
