"movie","chapter","character","dialog"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Hermione Granger","I wouldn't know, we didn't actually talk about the tournament. Actually we didn't really talk at all, Viktor's more of a physical being. I just mean he's not particularly... Mostly he watches me study. It's a bit annoying actually. You are trying to figure this egg out aren't you?"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","What's that supposed to mean?"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Hermione Granger","I mean these tasks are supposed to test you, in the most brutal way they're almost cruel. And um, I'm scared for you. You got by the dragon mostly on nerve, I'm not sure it's going to be enough this time."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Cedric Diggory","Hey Potter."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","Cedric."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Cedric Diggory","How are you?"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","Spectacular."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Cedric Diggory","Look I realise I never really thanked you properly for tipping me off about those dragons."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","Forget about it. I'm sure you would have done the same for me."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Cedric Diggory","Exactly. You know the prefects bathroom on the fifth floor?"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Cedric Diggory","It's not a bad place for a bath. Just take your egg and mull things over in the hot water."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","I must be out of my mind."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Moaning Myrtle","I'd try putting it in the water if I were you."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","Myrtle!"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Moaning Myrtle","Long time no see."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Moaning Myrtle","I was circling a blocked drain the other day and could swear I saw a bit of polyjuice potion. Not being a bad boy again are you Harry?"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","Polyjuice potion! Kicked the habit. Myrtle, did you say try putting it in the water?"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Moaning Myrtle","Well. That's what he did. The other boy, the handsome one. Cedric."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Moaning Myrtle","Well go on, open it."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Merpeople","Come seek us where our voices sound. We cannot sing above the ground. An hour long you'll have to look, to recover what we took."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","Myrtle, there aren't Merpeople in the black lake are there?"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Moaning Myrtle","Ahhh, very good. Took Cedric ages to riddle it out. Almost all the bubbles were gone..."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Hermione Granger","Harry, tell me again."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","Come seek us where our voices sound."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Hermione Granger","The black lake, that's obvious."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","An hour long you'll have to look."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Hermione Granger","Again obvious, though I must admit potentially problematic"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","Potentially problematic? When was the last time you held your breath under the water for an hour Hermione?"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Hermione Granger","Look Harry, we can do this. The three of us can figure it out."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Alastor Moody","Hate to break up this scholar session but Professor McGonagall would like to see you in her office. Not you Potter, just Weasly and Granger."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Hermione Granger","But sir, the second task is only hours away and..."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Alastor Moody","Exactly. Presumably Potter is well prepared by now and could do with a good night's sleep. Go. Now! Longbottom!"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Alastor Moody","Why don't you help Potter put his books back."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Neville Longbottom","You know, if you're interested in plants you'd be better with Gorshok's Guide to Herbology. Do you know there's a wizard in Nepal whose growing gravity resistant trees?"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","Neville. No offense, but I really don't care about plants. Now if there's a Tibetan turnip that will allow me to breathe underwater for an hour then great."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Neville Longbottom","I don't know about a turnip but you can always use gilliweed."
"Harry Potter and the Gobelt of Fire","The Second Task","Harry Potter","You're sure about this Neville."
"Harry Potter and the Gobelt of Fire","The Second Task","Neville Longbottom","Absolutely."
"Harry Potter and the Gobelt of Fire","The Second Task","Harry Potter","For an hour."
"Harry Potter and the Gobelt of Fire","The Second Task","Neville Longbottom","Most likely."
"Harry Potter and the Gobelt of Fire","The Second Task","Harry Potter","Most likely?"
"Harry Potter and the Gobelt of Fire","The Second Task","Neville Longbottom","Well there is some debate among herbologists as to the effects of freshwater versus saltwater."
"Harry Potter and the Gobelt of Fire","The Second Task","Harry Potter","You're telling me this now? You must be joking."
"Harry Potter and the Gobelt of Fire","The Second Task","Neville Longbottom","I just wanted to help."
"Harry Potter and the Gobelt of Fire","The Second Task","Harry Potter","Well that makes you sight better than Ron and Hermione. Where are they anyway?"
"Harry Potter and the Gobelt of Fire","The Second Task","Neville Longbottom","You seem a little tense Harry."
"Harry Potter and the Gobelt of Fire","The Second Task","Harry Potter","Do I?"
"Harry Potter and the Gobelt of Fire","The Second Task","Albus Dumbledore","Welcome to the second task. Last night something was stolen from each of our champions. A treasure of sorts. These four treasures, one for each champion, now lie on the bottom of the black lake. In order to win each champion need only find their treasure and return to the surface. Simple enough. Except for this, they will have one hour to do so and one hour only. After that they'll be on their own."
"Harry Potter and the Gobelt of Fire","The Second Task","Alastor Moody","Put that in your mouth."
"Harry Potter and the Gobelt of Fire","The Second Task","Albus Dumbledore","You may begin at the start of the cannon."
"Harry Potter and the Gobelt of Fire","The Second Task","Seamus Finnigan","What's the matter with him?"
"Harry Potter and the Gobelt of Fire","The Second Task","Dean Thomas","I don't know I can't see him."
"Harry Potter and the Gobelt of Fire","The Second Task","Neville Longbottom","Oh my god I've killed Harry Potter!"
"Harry Potter and the Gobelt of Fire","The Second Task","Albus Dumbledore","The Beauxbatons champion Miss Delacour has unfortunately been forced to retire. She will take no further part in this task."
"Harry Potter and the Gobelt of Fire","The Second Task","Harry Potter","But she's my friend too!"
"Harry Potter and the Gobelt of Fire","The Second Task","Merpeople","Only one."
"Harry Potter and the Gobelt of Fire","The Second Task","Albus Dumbledore","Harry!"
"Harry Potter and the Gobelt of Fire","The Second Task","Bartemius Crouch","Get him another towel."
"Harry Potter and the Gobelt of Fire","The Second Task","Albus Dumbledore","I want all the judges over here now."
"Harry Potter and the Gobelt of Fire","The Second Task","Fleur Delacour","You saved her, even though she wasn't yours to save. My little sister!"
"Harry Potter and the Gobelt of Fire","The Second Task","Fleur Delacour","Thank you! And you... . You helped!"
"Harry Potter and the Gobelt of Fire","The Second Task","Ron Weasley","Well... yeah... a bit"
"Harry Potter and the Gobelt of Fire","The Second Task","Ron Weasley","Merci."
"Harry Potter and the Gobelt of Fire","The Second Task","Hermione Granger","Harry!"
"Harry Potter and the Gobelt of Fire","The Second Task","Harry Potter","Hermione"
"Harry Potter and the Gobelt of Fire","The Second Task","Hermione Granger","Are you alright? You must be freezing! Personally I think you behaved admirably."
"Harry Potter and the Gobelt of Fire","The Second Task","Harry Potter","I finished last Hermione."
"Harry Potter and the Gobelt of Fire","The Second Task","Hermione Granger","Next to last."
"Harry Potter and the Gobelt of Fire","The Second Task","Albus Dumbledore","Attention! Attention! The winner is... Mr Diggory!"
"Harry Potter and the Gobelt of Fire","The Second Task","Albus Dumbledore","For showing unique command of the bubblehead shark. The way I see it, Mr Potter would have finished first had it not been for his determination to rescue not only Mr Weasly but the others as well. We've agreed to award him second place! For outstanding moral fibre."
"Harry Potter and the Gobelt of Fire","The Second Task","Fred Weasley","All that moral fibre eh?"
"Harry Potter and the Gobelt of Fire","The Second Task","Ron Weasley","Blimey even when you go wrong it turns out right."
"Harry Potter and the Gobelt of Fire","The Second Task","George Weasley","Well done 'moral fibre'."
"Harry Potter and the Gobelt of Fire","Never Whole Again","Bartemius Crouch","Congratulations Potter, fine achievement. Well done boy. I'm sorry we haven't spoken, after all your story is one I've heard many times. Quite remarkable. Tragic of course, to lose one's family. Never whole again are we? Still, life goes on. And here we stand. I'm sure your parents would be very proud today Potter."
"Harry Potter and the Gobelt of Fire","Never Whole Again","Alastor Moody","Bartimus! Not trying to lure Potter into one of the ministry's summer internships are we? Last boy who went into the department of ministries never came out!"
"Harry Potter and the Gobelt of Fire","Never Whole Again","Alastor Moody","And they say I'm mad."
"Harry Potter and the Gobelt of Fire","Never Whole Again","Rubeus Hagrid","So I remember, I remember when I first met you all. Biggest bunch of misfits I've ever set eyes on. Always reminded me of myself a little. And here we all are, four years later."
"Harry Potter and the Gobelt of Fire","Never Whole Again","Ron Weasley","We're still misfits."
"Harry Potter and the Gobelt of Fire","Never Whole Again","Rubeus Hagrid","Maybe. But we've all got each other, and Harry of course. Soon to be! The youngest! Tri-Wizard champion there's ever been! Hooray!"
"Harry Potter and the Gobelt of Fire","Never Whole Again","Harry Potter","Mr Crouch?"
"Harry Potter and the Gobelt of Fire","The Pensieve","Albus Dumbledore","A man has died here. And he won't be the last, you must take action."
"Harry Potter and the Gobelt of Fire","The Pensieve","Cornelius Fudge","I will not. In times like these the wizard world looks to its leaders for strength Dumbledore."
"Harry Potter and the Gobelt of Fire","The Pensieve","Albus Dumbledore","Then for once show them some."
"Harry Potter and the Gobelt of Fire","The Pensieve","Cornelius Fudge","The tri-wizard tournament will not be cancelled. I will not be seen as a coward."
"Harry Potter and the Gobelt of Fire","The Pensieve","Albus Dumbledore","But surely that is what's right, no matter what others think."
"Harry Potter and the Gobelt of Fire","The Pensieve","Cornelius Fudge","What did you say? What did you say to me?"
"Harry Potter and the Gobelt of Fire","The Pensieve","Alastor Moody","Excuse me gentlemen, it may interest you to know that this conversation is no longer private."
"Harry Potter and the Gobelt of Fire","The Pensieve","Cornelius Fudge","Harry! Harry how good to see you again."
"Harry Potter and the Gobelt of Fire","The Pensieve","Harry Potter","I can come back later Professor."
"Harry Potter and the Gobelt of Fire","The Pensieve","Albus Dumbledore","Oh not necessary Harry the minister and I are done. I'll be back in a moment. Minister, after you. Harry do feel free to indulge in a liquorice snack in my absence, but I have to warn you they're a little bit sharp."
"Harry Potter and the Gobelt of Fire","The Pensieve","Harry Potter","Agh!"
"Harry Potter and the Gobelt of Fire","The Pensieve","Harry Potter","Professor?"
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","Igor Karkaroff, you have been brought from Azkaban at your own request to present evidence to this counsel. Should your testimony prove consequential. Counsel may be prepared to order your immediate release. Until such time you remain in the eyes of the ministry a convicted deatheater. Do you accept these terms?"
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","I do sir."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","What do you wish to present?"
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","I have names sir. There was a Rosier, Evan Rosier."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","Mr Rosier is dead."
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","Dead?"
"Harry Potter and the Gobelt of Fire","The Pensieve","Alastor Moody","Yeah took a piece of me with him though didn't he."
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","I didn't know."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","If that is all the witness has to offer..."
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","No! No! There was Rookwood, he was a spy."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","Augustus Rookwood? Of the department of ministries."
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","Ya ya, the same. He passed information to you know who from inside the ministry itself."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","Very well. Counsel will deliberate. In the meantime you will be returned to Azkaban."
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","NO! WAIT! PLEASE! I have more. Snape, Severus Snape."
"Harry Potter and the Gobelt of Fire","The Pensieve","Albus Dumbledore","The counsel is very much aware you have given evidence on this matter. Severus Snape was indeed a deatheater and prior to Lord Voldemort's downfall turned spy for us at great personal risk. Today he's no more a deatheater than I am."
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","It's a lie! Severus Snape remains faithful to the dark lord."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","Silence!"
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","Unless the witness possesses any name of genuine consequence this session is now concluded."
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","Oh no no no no no. I heard about one more."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","What's that?"
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","The name..."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","Yes?"
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","I know for a fact this person took part in the capture, and by means of the cruciatus curse, torture of the aurer Frank Longbottom and..."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","The name! Give me the wretched name!"
"Harry Potter and the Gobelt of Fire","The Pensieve","Igor Karkaroff","Barty Crouch! ... Junior."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch Junior","Get your hands off me you pathetic little men. Hello father."
"Harry Potter and the Gobelt of Fire","The Pensieve","Bartemius Crouch","You are no son of mine."
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Albus Dumbledore","Curiosity's not a sin Harry, but you should exercise caution. It's a pensieve, useful if like me you find your mind a wee bit stretched. It allows me to see what small things I've already seen. You see Harry I've searched and searched for something, some small detail. Something I might have overlooked, something that would explain why these terrible things have happened. Every time I get close to an answer it slips away, it's maddedning."
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Harry Potter","Sir, Mr Crouch's son, what happened to him?"
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Albus Dumbledore","He was sent to Azkaban. Destroyed Barty to do it. But he had no choice, the evidence was overwhelming. Why do you ask?"
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Harry Potter","It's just that I had a dream about him. It was in the summer, before school. In the dream I was in a house and Voldemort was there only he wasn't quite human, and Wormtail was there too and Mr Crouch's son."
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Albus Dumbledore","Have there been other dreams like this?"
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Harry Potter","Yes. Always the same one. Sir... these dreams, what I see, you don't think it's actually happening do you?"
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Albus Dumbledore","I think it's unwise for you to linger over these dreams Harry, I think it's best that you simply..."
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Albus Dumbledore","Cast them away."
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Igor Karkaroff","It's a sign Severus, you know what it means as well as I."
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Severus Snape","Potter! What's your hurry? Congratulations, your performance in the black lake was inspiring. Gilliweed, am I correct?"
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Harry Potter","Yes sir."
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Severus Snape","Ingenious. A rather rare herb gilliweed, not something found in your every day garden. Nor is this, know what it is?"
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Harry Potter","Bubble juice sir?"
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Severus Snape","Veritaserum. Three drops of this and you-know-who himself will spill his darkest secrets. The use of this on a student is regrettably forbidden, however should you ever steal from my personal stores again, my hand might just slip over your morning pumpkin juice."
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Harry Potter","I haven't stolen anything."
"Harry Potter and the Gobelt of Fire","Dreams and Suspicions","Severus Snape","Don't lie to me. Gilliweed might be innocuous, but boomslang skin? lacewing flies? You and your friends are brewing polyjuice potion and believe me I'm going to find out why."
"Harry Potter and the Gobelt of Fire","The Third Task","Albus Dumbledore","Earlier today Professor Moody placed the tri-wizards cup deep within the maze. Only he knows its exact position. Now as Mr Diggory..."
"Harry Potter and the Gobelt of Fire","The Third Task","Albus Dumbledore","and Mr Potter tied for first position they will be the first to enter the maze. Followed by Mr Krum..."
"Harry Potter and the Gobelt of Fire","The Third Task","Albus Dumbledore","The first person to touch the cup will be the winner. I've instructed the staff to patrol the perimeter, if at any point should a contestant wish to withdraw from the task he or she need only send up red sparks with their wands. Contestants, gather round."
"Harry Potter and the Gobelt of Fire","The Third Task","Albus Dumbledore","In the maze you'll find not dragons or creatures of the deep. Instead you'll face something more challenging. You see, people change in the maze. Oh find the cup if you can, but be very weary you could just lose yourselves along the way."
"Harry Potter and the Gobelt of Fire","The Third Task","Alastor Moody","Champions! Prepare yourselves."
"Harry Potter and the Gobelt of Fire","The Third Task","Albus Dumbledore","On the count of three... ONE..."
"Harry Potter and the Gobelt of Fire","The Third Task","Harry Potter","Fleur? Fleur!"
"Harry Potter and the Gobelt of Fire","The Third Task","Cedric Diggory","Get down!"
"Harry Potter and the Gobelt of Fire","The Third Task","Harry Potter","No stop! He's bewitched Cedric."
"Harry Potter and the Gobelt of Fire","The Third Task","Cedric Diggory","Get off me!"
"Harry Potter and the Gobelt of Fire","The Third Task","Harry Potter","He's bewitched!"
"Harry Potter and the Gobelt of Fire","The Third Task","Cedric Diggory","Harry! Harry!"
"Harry Potter and the Gobelt of Fire","The Third Task","Cedric Diggory","You know for a moment there I thought you were gonna let it get me."
"Harry Potter and the Gobelt of Fire","The Third Task","Harry Potter","For a moment so did I."
"Harry Potter and the Gobelt of Fire","The Third Task","Cedric Diggory","Some game huh?"
"Harry Potter and the Gobelt of Fire","The Third Task","Harry Potter","Some game."
"Harry Potter and the Gobelt of Fire","The Third Task","Cedric Diggory","Go. Take it, you saved me!"
"Harry Potter and the Gobelt of Fire","The Third Task","Harry Potter","Together, on three. One, two, three!"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Cedric Diggory","You ok?"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Harry Potter","Yeah, you?"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Cedric Diggory","Where are we?"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Harry Potter","I've been here before."
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Cedric Diggory","It's a portkey. Harry the cup is a portkey."
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Harry Potter","I've been here before in a dream. Cedric, we have to get back to the cup? Now!"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Cedric Diggory","What are you talking about?"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Cedric Diggory","What is it?"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Harry Potter","Get back to the cup!"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Cedric Diggory","Who are you? What do you want?"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Voldemort","Kill the spare."
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Harry Potter","Cedric!"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Voldemort","Do it, now!"
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Peter Pettigrew","Bones of the father, unwillingly given."
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Peter Pettigrew","Flesh of the servent willingly sacrificed."
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Peter Pettigrew","Blood of the enemy forcibly taken."
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Peter Pettigrew","The dark lord shall rise again."
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Voldemort","My wand Wormtail."
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Voldemort","Hold out your arm."
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Peter Pettigrew","Master. Thank you master."
"Harry Potter and the Gobelt of Fire","Flesh, Blood and Bone","Voldemort","The other arm Wormtail."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","Welcome my friends. Thirty years it's been, and yet you stand before me as though it were only yesterday. I confess myself disappointed, not one of you tried to find me."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","Not even you, Lucius."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Lucius Malfoy","My lord. Had I detected any sign or even a whisper of your whereabouts."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","There were signs my friend, and more than whispers."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Lucius Malfoy","I assure you I never renounced the old ways. The face I have been obliged to present each day since your absence, that was my true mask."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Peter Pettigrew","I returned."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","Out of fear, not loyalty. Still you have proved yourself useful these past few months Wormtail."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Peter Pettigrew","Thank you master, thank you."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","Oh, such a handsome boy."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Harry Potter","Don't touch him."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","Harry! I'd almost forgotten you were here. Standing on the bones of my father. I'd introduce you but word has it you're almost as famous as me these days. The boy who lived. How lies have fed your legend Harry. Shall I reveal what really happened that night thirteen years ago? Shall I divulge how I truly lost my powers? It was love. You see when dear sweet Lily Potter gave her life for her only son she provided the ultimate protection. I could not touch you. It was old magic, something I should have forseen. But no matter, no matter. Things have changed, I can touch you now!"
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","Astonishing what a few drops of your blood will do eh Harry? Pick up your wand Potter. I said pick it up, get up. Get up! You've been taught how to duel I presume yes? First we bow to each other. Come on now Harry the niceties must be observed, Dumbledore would not want you to forget your manners now would he? I said bow!"
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","That's better. And now..."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","Atta boy Harry, your parents would be proud. Especially your filthy mongrel mother. I'm going to kill you Harry Potter, I'm going to destroy you. After tonight no one will ever again question my powers. After tonight if they speak of you they'll speak only of how you begged for death, and I being a merciful lord obliged. Get up."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","Don't you turn your back on me Harry Potter I want you to look at me when I kill you, I want to see the lights leave your eyes."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Harry Potter","Have it your way."
"Harry Potter and the Gobelt of Fire","The Death Eaters","Voldemort","Do nothing. He is mine to finish. He's mine!"
"Harry Potter and the Gobelt of Fire","Priori Incantatem","James Potter","Harry when the connection is broken you must get to the portkey. We can delay it for a moment to give you time but only a moment, do you understand?"
"Harry Potter and the Gobelt of Fire","Priori Incantatem","Cedric Diggory","Harry take my body back will you? Take my body back to my father."
"Harry Potter and the Gobelt of Fire","Priori Incantatem","Lily Potter","Let go. Sweetheart you're ready. Let go! Let go!"
"Harry Potter and the Gobelt of Fire","Priori Incantatem","Voldemort","No!"
"Harry Potter and the Gobelt of Fire","Priori Incantatem","Albus Dumbledore","Harry! Harry!"
"Harry Potter and the Gobelt of Fire","Priori Incantatem","Albus Dumbledore","Tell me what happened!"
"Harry Potter and the Gobelt of Fire","Priori Incantatem","Harry Potter","He's back, he's back! Voldemort's back. Cedric, he asked me to bring his body back. I couldn't leave him, not there."
"Harry Potter and the Gobelt of Fire","Priori Incantatem","Albus Dumbledore","It's alright Harry. It's alright, he's home, you both are."
"Harry Potter and the Gobelt of Fire","Priori Incantatem","Cornelius Fudge","Keep everybody in their seats. A boy has just been killed. The body must be moved Dumbledore, there are... too many people."
"Harry Potter and the Gobelt of Fire","Priori Incantatem","Amos Diggory","Let me through! That's my son! My boy!"
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","Are you alright Potter?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","Does it hurt?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Harry Potter","Not so much now."
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","I'd better take a look at it."
"Harry Potter and the Gobelt of Fire","Veritaserum","Harry Potter","The cup was a portkey. Someone had bewitched it."
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","What was it like? What was he like?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Harry Potter","Who?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","The dark lord. What was it like to stand in his presence?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Harry Potter","I dunno. It was like I'd fallen into one of my dreams. One of my nightmares."
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","Were there others? In the graveyard, were there others?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Harry Potter","Um. I don't think I said anything about a graveyard Professor."
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","Marvellous creatures dragons aren't they? Do you think that miserable oaf would have led you into the woods if I hadn't suggested it? Do you think Cedric Diggory would have told you to hold the egg under the water if I hadn't have told him first myself? Do you think Neville Longbottom the witless wonder could have provided you with gilliweed if I hadn't have given him the book that led you straight to it? Huh??"
"Harry Potter and the Gobelt of Fire","Veritaserum","Harry Potter","It was you from the beginning. You put my name in the goblet of fire. You bewitched Krum. But..."
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","You won because I made it so Potter. You ended up in that graveyard tonight because it was meant to be so. And now the deed is done. The blood that runs through these veins runs within the dark lord. Imagine how he will reward me when he learns that I have once and for all silenced the great Harry Potter."
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Severus..."
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Do you know who I am?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","Albus Dumbledore."
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Are you Alastor Moody? Are ya?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","No."
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Is he in this room? Is he in this room?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Harry get away from there!"
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Are you alright Alastor?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Alastor Moody","I'm sorry Albus."
"Harry Potter and the Gobelt of Fire","Veritaserum","Harry Potter","That's Moody, but then who's...?"
"Harry Potter and the Gobelt of Fire","Veritaserum","Severus Snape","Polyjuice potion."
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Now we know who's been stealing it from your store Severus."
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","We'll get you up in a minute."
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Barty Crouch Junior."
"Harry Potter and the Gobelt of Fire","Veritaserum","Bartemius Crouch Junior","I'll show you mine if you show me yours."
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Your arm Harry."
"Harry Potter and the Gobelt of Fire","Veritaserum","Bartemius Crouch Junior","You know what this means don't you? He's back. Lord Voldemort has returned."
